Reg_no,Subject1,Subject2,Subject3,Subject4,Subject5,Subject6,Subject7,Subject8,Subject9
NCE16CS071,MA101(B+),PH100(B),BE100(F),BE10105(F),BE103(B),EC100(C),PH110(A+),EC110(A+),CS110(B+)
NCE16CS072,MA101(C),PH100(F),BE100(F),BE10105(F),BE103(C),EC100(F),PH110(B),EC110(A+),CS110(B+)
NCE16CS073,MA101(F),PH100(F),BE100(F),BE10105(F),BE103(C),EC100(F),PH110(B),EC110(A),CS110(B+)
NCE16CS074,MA101(A+),PH100(O),BE100(A+),BE10105(A+),BE103(B+),EC100(A),PH110(O),EC110(A+),CS110(O)
NCE16CS075,MA101(C),PH100(C),BE100(F),BE10105(F),BE103(B),EC100(C),PH110(B+),EC110(A),CS110(B+)
NCE16CS076,MA101(B+),PH100(F),BE100(C),BE10105(B),BE103(C),EC100(C),PH110(B+),EC110(A),CS110(B+)
NCE16CS077,MA101(F),PH100(F),BE100(C),BE10105(F),BE103(B),EC100(F),PH110(B+),EC110(A+),CS110(A)
NCE16CS078,MA101(F),PH100(F),BE100(F),BE10105(F),BE103(B),EC100(F),PH110(B+),EC110(A+),CS110(A)
NCE16CS079,MA101(B+),PH100(A),BE100(C),BE10105(A),BE103(B+),EC100(B),PH110(B+),EC110(A+),CS110(O)
NCE16CS080,MA101(A),PH100(B+),BE100(B+),BE10105(A+),BE103(B+),EC100(A+),PH110(A+),EC110(A+),CS110(O)
NCE16CS081,MA101(C),PH100(F),BE100(F),BE10105(C),BE103(B+),EC100(C),PH110(A),EC110(A),CS110(B+)
NCE16CS082,MA101(A+),PH100(B+),BE100(B),BE10105(A),BE103(B+),EC100(B+),PH110(A),EC110(A+),CS110(O)
NCE16CS083,MA101(A),PH100(B+),BE100(B+),BE10105(B),BE103(B+),EC100(B+),PH110(A),EC110(A),CS110(B+)
NCE16CS084,MA101(O),PH100(A),BE100(C),BE10105(B+),BE103(B+),EC100(A+),PH110(A+),EC110(A+),CS110(O)
NCE16CS085,MA101(A),PH100(B+),BE100(C),BE10105(B),BE103(B+),EC100(B+),PH110(A),EC110(A),CS110(A+)
NCE16CS086,MA101(F),PH100(F),BE100(F),BE10105(C),BE103(B+),EC100(F),PH110(B+),EC110(A+),CS110(B+)
NCE16CS087,MA101(B+),PH100(B),BE100(C),BE10105(B),BE103(B),EC100(B),PH110(A),EC110(A),CS110(A+)
NCE16CS088,MA101(O),PH100(O),BE100(A),BE10105(B+),BE103(O),EC100(A+),PH110(O),EC110(O),CS110(O)
NCE16CS089,MA101(O),PH100(O),BE100(A+),BE10105(B+),BE103(B+),EC100(A),PH110(O),EC110(O),CS110(O)
NCE16CS090,MA101(F),PH100(F),BE100(C),BE10105(F),BE103(B+),EC100(P),PH110(B+),EC110(A),CS110(B)
NCE16CS091,MA101(A),PH100(C),BE100(C),BE10105(C),BE103(B),EC100(B),PH110(B+),EC110(A+),CS110(B+)
NCE16CS092,MA101(B),PH100(C),BE100(C),BE10105(C),BE103(B+),EC100(C),PH110(B+),EC110(A+),CS110(A)
NCE16CS093,MA101(O),PH100(B),BE100(B),BE10105(B),BE103(B),EC100(A),PH110(A),EC110(O),CS110(O)
NCE16CS094,MA101(B+),PH100(C),BE100(C),BE10105(B),BE103(B),EC100(B+),PH110(A),EC110(A+),CS110(A)
NCE16CS095,MA101(C),PH100(F),BE100(F),BE10105(F),BE103(C),EC100(F),PH110(B+),EC110(A+),CS110(A+)
NCE16CS096,MA101(B),PH100(C),BE100(C),BE10105(C),BE103(B),EC100(C),PH110(B+),EC110(A+),CS110(A+)
NCE16CS097,MA101(O),PH100(B+),BE100(B),BE10105(B+),BE103(B+),EC100(B+),PH110(A),EC110(A+),CS110(A+)
NCE16CS099,MA101(F),PH100(F),BE100(F),BE10105(C),BE103(B),EC100(C),PH110(A),EC110(A+),CS110(A+)
NCE16CS100,MA101(B),PH100(B),BE100(B),BE10105(B),BE103(B),EC100(B+),PH110(A),EC110(O),CS110(O)
NCE16CS101,MA101(B+),PH100(B),BE100(C),BE10105(C),BE103(B+),EC100(B),PH110(A),EC110(A+),CS110(A+)
NCE16CS102,MA101(B+),PH100(B+),BE100(C),BE10105(C),BE103(B+),EC100(B+),PH110(A),EC110(A+),CS110(A)
NCE16CS103,MA101(O),PH100(B+),BE100(A+),BE10105(A),BE103(A),EC100(A+),PH110(O),EC110(A+),CS110(O)
NCE16CS104,MA101(O),PH100(O),BE100(A+),BE10105(B+),BE103(O),EC100(O),PH110(O),EC110(A+),CS110(O)
NCE16CS105,MA101(B),PH100(C),BE100(C),BE10105(B),BE103(C),EC100(B),PH110(A),EC110(A+),CS110(A+)
NCE16CS106,MA101(C),PH100(F),BE100(F),BE10105(F),BE103(B),EC100(C),PH110(A),EC110(A+),CS110(A)
NCE16CS107,MA101(A+),PH100(B+),BE100(C),BE10105(B),BE103(C),EC100(B+),PH110(A+),EC110(O),CS110(O)
NCE16CS108,MA101(O),PH100(O),BE100(O),BE10105(A),BE103(A),EC100(O),PH110(O),EC110(O),CS110(O)
NCE16CS109,MA101(O),PH100(A),BE100(O),BE10105(A),BE103(A),EC100(O),PH110(O),EC110(O),CS110(O)
NCE16CS110,MA101(O),PH100(B),BE100(B+),BE10105(B+),BE103(B),EC100(B),PH110(A+),EC110(A+),CS110(A+)
NCE16CS111,MA101(B),PH100(F),BE100(P),BE10105(F),BE103(B),EC100(C),PH110(A),EC110(A+),CS110(A)
NCE16CS112,MA101(F),PH100(F),BE100(F),BE10105(C),BE103(B),EC100(F),PH110(A),EC110(A+),CS110(A+)
NCE16CS113,MA101(A),PH100(A),BE100(B),BE10105(B),BE103(B+),EC100(B+),PH110(O),EC110(O),CS110(O)
NCE16CS114,MA101(O),PH100(B+),BE100(B+),BE10105(B),BE103(B+),EC100(B+),PH110(O),EC110(O),CS110(A+)
NCE16CS115,MA101(F),PH100(F),BE100(F),BE10105(F),BE103(B),EC100(F),PH110(A+),EC110(A),CS110(A)
NCE16CS116,MA101(C),PH100(B),BE100(F),BE10105(F),BE103(B+),EC100(B),PH110(A),EC110(A),CS110(A)
NCE16CS117,MA101(B+),PH100(A),BE100(C),BE10105(C),BE103(B+),EC100(B+),PH110(A+),EC110(A),CS110(A+)
NCE16CS118,MA101(B),PH100(F),BE100(F),BE10105(C),BE103(C),EC100(F),PH110(A),EC110(A+),CS110(A+)
NCE16CS119,MA101(B),PH100(C),BE100(C),BE10105(F),BE103(B),EC100(C),PH110(A),EC110(A+),CS110(O)
NCE16CS120,MA101(C),PH100(F),BE100(F),BE10105(F),BE103(C),EC100(F),PH110(B+),EC110(A+),CS110(A)
NCE16CS121,MA101(O),PH100(A),BE100(C),BE10105(B),BE103(B+),EC100(A),PH110(A),EC110(A+),CS110(O)
NCE16ME001,MA101(A),CY100(B+),BE110(A),BE10102(B+),BE103(B+),CE100(B),CY110(A+),CE110(B+),ME110(A)
NCE16ME002,MA101(B),CY100(C),BE110(A),BE10102(C),BE103(C),CE100(C),CY110(B+),CE110(B+),ME110(B+)
NCE16ME003,MA101(B+),CY100(C),BE110(B),BE10102(C),BE103(B+),CE100(B),CY110(A),CE110(B),ME110(B+)
NCE16ME004,MA101(F),CY100(P),BE110(F),BE10102(F),BE103(C),CE100(C),CY110(B),CE110(B+),ME110(B)
NCE16ME005,MA101(F),CY100(P),BE110(F),BE10102(F),BE103(B),CE100(C),CY110(B+),CE110(B),ME110(A)
NCE16ME006,MA101(O),CY100(A+),BE110(A+),BE10102(B+),BE103(A+),CE100(B+),CY110(A+),CE110(B+),ME110(B+)
NCE16ME007,MA101(A),CY100(C),BE110(O),BE10102(F),BE103(B),CE100(B),CY110(A+),CE110(B+),ME110(A)
NCE16ME008,MA101(B+),CY100(B),BE110(B),BE10102(F),BE103(C),CE100(C),CY110(B+),CE110(B),ME110(A)
NCE16ME009,MA101(B+),CY100(B),BE110(B),BE10102(C),BE103(B+),CE100(B),CY110(A),CE110(B+),ME110(B)
NCE16ME010,MA101(A),CY100(B+),BE110(O),BE10102(B),BE103(A),CE100(B+),CY110(A+),CE110(B+),ME110(B+)
NCE16ME011,MA101(F),CY100(P),BE110(B),BE10102(F),BE103(B),CE100(C),CY110(B),CE110(A),ME110(B)
NCE16ME012,MA101(C),CY100(FE),BE110(B),BE10102(F),BE103(B),CE100(C),CY110(B),CE110(B+),ME110(B+)
NCE16ME013,MA101(O),CY100(B+),BE110(A),BE10102(B+),BE103(A),CE100(A+),CY110(A+),CE110(B+),ME110(B)
NCE16ME014,MA101(C),CY100(B),BE110(B+),BE10102(C),BE103(B+),CE100(B+),CY110(B+),CE110(B+),ME110(B)
NCE16ME015,MA101(B),CY100(P),BE110(B),BE10102(F),BE103(B),CE100(C),CY110(A),CE110(B),ME110(B+)
NCE16ME016,MA101(F),CY100(F),BE110(B),BE10102(F),BE103(C),CE100(F),CY110(B),CE110(A),ME110(B)
NCE16ME017,MA101(A+),CY100(B+),BE110(A+),BE10102(B+),BE103(A),CE100(B+),CY110(O),CE110(A+),ME110(A)
NCE16ME018,MA101(Absent),CY100(FE),BE110(F),BE10102(F),BE103(B),CE100(C),CY110(B+),CE110(B+),ME110(B)
NCE16ME019,MA101(F),CY100(FE),BE110(F),BE10102(F),BE103(F),CE100(F),CY110(C),CE110(C),ME110(B)
NCE16ME020,MA101(A),CY100(B),BE110(A+),BE10102(B),BE103(B+),CE100(B+),CY110(A),CE110(B+),ME110(A)
NCE16ME021,MA101(C),CY100(C),BE110(B),BE10102(C),BE103(B),CE100(P),CY110(B),CE110(B+),ME110(B)
NCE16ME022,MA101(B),CY100(B),BE110(B),BE10102(C),BE103(B+),CE100(B),CY110(A+),CE110(B+),ME110(A)
NCE16ME023,MA101(B),CY100(P),BE110(C),BE10102(F),BE103(B),CE100(C),CY110(B+),CE110(B),ME110(B)
NCE16ME024,MA101(F),CY100(F),BE110(A),BE10102(F),BE103(C),CE100(F),CY110(B+),CE110(B+),ME110(B+)
NCE16ME025,MA101(C),CY100(B),BE110(F),BE10102(C),BE103(B+),CE100(C),CY110(A),CE110(B),ME110(B+)
NCE16ME026,MA101(B+),CY100(C),BE110(B),BE10102(F),BE103(C),CE100(C),CY110(A),CE110(B),ME110(B+)
NCE16ME027,MA101(F),CY100(FE),BE110(F),BE10102(F),BE103(C),CE100(C),CY110(B+),CE110(B),ME110(B+)
NCE16ME028,MA101(B),CY100(F),BE110(F),BE10102(F),BE103(B),CE100(C),CY110(A),CE110(B),ME110(B+)
NCE16ME029,MA101(C),CY100(C),BE110(B+),BE10102(F),BE103(B+),CE100(B+),CY110(B),CE110(B+),ME110(B+)
NCE16ME030,MA101(F),CY100(P),BE110(B),BE10102(F),BE103(B),CE100(C),CY110(B+),CE110(B),ME110(B+)
NCE16ME031,MA101(B),CY100(B),BE110(O),BE10102(B+),BE103(B+),CE100(B),CY110(A),CE110(B+),ME110(B+)
NCE16ME032,MA101(B),CY100(P),BE110(B),BE10102(C),BE103(C),CE100(C),CY110(A),CE110(B+),ME110(B)
NCE16ME033,MA101(B),CY100(B),BE110(B),BE10102(B),BE103(B),CE100(C),CY110(B+),CE110(B+),ME110(B)
NCE16ME034,MA101(B+),CY100(F),BE110(F),BE10102(F),BE103(F),CE100(F),CY110(B+),CE110(B),ME110(B)
NCE16ME035,MA101(F),CY100(C),BE110(B),BE10102(B),BE103(B+),CE100(C),CY110(A),CE110(B+),ME110(B)
NCE16ME036,MA101(O),CY100(B+),BE110(B),BE10102(B),BE103(B+),CE100(C),CY110(A+),CE110(B+),ME110(B+)
NCE16ME038,MA101(B+),CY100(B+),BE110(B+),BE10102(C),BE103(A+),CE100(B),CY110(A+),CE110(B+),ME110(B+)
NCE16ME039,MA101(B),CY100(B),BE110(B+),BE10102(C),BE103(B+),CE100(C),CY110(B+),CE110(B+),ME110(B)
NCE16ME040,MA101(F),CY100(F),BE110(F),BE10102(F),BE103(B),CE100(F),CY110(B+),CE110(B),ME110(B)
NCE16ME041,MA101(C),CY100(F),BE110(F),BE10102(F),BE103(F),CE100(C),CY110(A),CE110(B),ME110(B+)
NCE16ME042,MA101(B+),CY100(B+),BE110(B),BE10102(B),BE103(A),CE100(B),CY110(A+),CE110(B),ME110(A)
NCE16ME043,MA101(A+),CY100(B+),BE110(B+),BE10102(C),BE103(A),CE100(C),CY110(A+),CE110(B+),ME110(A)
NCE16ME044,MA101(C),CY100(C),BE110(B),BE10102(B),BE103(B+),CE100(C),CY110(A),CE110(B+),ME110(B+)
NCE16ME045,MA101(B+),CY100(B),BE110(A),BE10102(C),BE103(A),CE100(B),CY110(A),CE110(A+),ME110(B+)
NCE16ME046,MA101(A),CY100(A+),BE110(A),BE10102(B),BE103(O),CE100(B),CY110(O),CE110(B+),ME110(A+)
NCE16ME047,MA101(B+),CY100(B),BE110(B+),BE10102(C),BE103(B+),CE100(B+),CY110(A),CE110(B+),ME110(B+)
NCE16ME048,MA101(A),CY100(B+),BE110(A),BE10102(B+),BE103(B+),CE100(B+),CY110(A+),CE110(A),ME110(B+)
NCE16ME049,MA101(B+),CY100(B+),BE110(A),BE10102(A),BE103(A),CE100(B+),CY110(O),CE110(B+),ME110(A+)
NCE16ME050,MA101(A),CY100(B),BE110(B+),BE10102(B+),BE103(A+),CE100(B),CY110(A+),CE110(B),ME110(B+)
NCE16ME051,MA101(B),CY100(P),BE110(B),BE10102(F),BE103(C),CE100(C),CY110(A),CE110(B),ME110(B+)
NCE16ME052,MA101(C),CY100(B+),BE110(B+),BE10102(B+),BE103(B+),CE100(B),CY110(A+),CE110(A),ME110(B+)
NCE16ME053,MA101(B),CY100(P),BE110(B+),BE10102(F),BE103(C),CE100(C),CY110(B+),CE110(B+),ME110(B+)
NCE16ME054,MA101(O),CY100(B+),BE110(B+),BE10102(B+),BE103(A),CE100(B+),CY110(O),CE110(A),ME110(A+)
NCE16ME055,MA101(B),CY100(B+),BE110(A),BE10102(B),BE103(B+),CE100(C),CY110(A+),CE110(B+),ME110(B+)
NCE16ME056,MA101(B),CY100(C),BE110(B),BE10102(C),BE103(B),CE100(C),CY110(B+),CE110(B+),ME110(B+)
NCE16ME057,MA101(B),CY100(C),BE110(B),BE10102(F),BE103(B),CE100(C),CY110(B+),CE110(B+),ME110(B)
NCE16ME058,MA101(A+),CY100(B+),BE110(B),BE10102(B+),BE103(O),CE100(B+),CY110(A+),CE110(B+),ME110(A)
NCE16ME059,MA101(B+),CY100(C),BE110(B),BE10102(F),BE103(B+),CE100(B),CY110(B+),CE110(B+),ME110(B+)
NCE16ME060,MA101(F),CY100(C),BE110(F),BE10102(C),BE103(B+),CE100(F),CY110(B+),CE110(B),ME110(B+)
NCE16ME061,MA101(C),CY100(F),BE110(F),BE10102(C),BE103(C),CE100(FE),CY110(B),CE110(B),ME110(B)
NCE16ME062,MA101(A),CY100(B),BE110(B),BE10102(B),BE103(B),CE100(B),CY110(A+),CE110(B+),ME110(B+)
NCE16ME063,MA101(O),CY100(B),BE110(A+),BE10102(B),BE103(B),CE100(B),CY110(B+),CE110(B+),ME110(B+)
NCE16ME064,MA101(F),CY100(F),BE110(F),BE10102(F),BE103(B),CE100(F),CY110(C),CE110(B),ME110(B+)
NCE16ME065,MA101(B+),CY100(B),BE110(B+),BE10102(B),BE103(B+),CE100(B),CY110(A+),CE110(B+),ME110(B+)
NCE16ME066,MA101(C),CY100(C),BE110(F),BE10102(C),BE103(B),CE100(B),CY110(B),CE110(B+),ME110(B+)
NCE16ME067,MA101(Absent),CY100(FE),BE110(F),BE10102(F),BE103(B),CE100(P),CY110(C),CE110(B),ME110(B)
NCE16ME068,MA101(F),CY100(F),BE110(B),BE10102(F),BE103(B),CE100(P),CY110(C),CE110(B),ME110(B+)
NCE16ME069,MA101(B),CY100(B+),BE110(F),BE10102(B),BE103(B+),CE100(B),CY110(B),CE110(A),ME110(A)
NCE16ME070,MA101(A+),CY100(B+),BE110(B+),BE10102(C),BE103(B+),CE100(A),CY110(B+),CE110(O),ME110(A)
NCE16ME071,MA101(B),CY100(P),BE110(C),BE10102(F),BE103(C),CE100(C),CY110(C),CE110(B),ME110(B)
NCE16ME072,MA101(F),CY100(F),BE110(F),BE10102(F),BE103(B),CE100(B),CY110(A),CE110(B+),ME110(B+)
NCE16ME073,MA101(A+),CY100(B),BE110(B),BE10102(B),BE103(B+),CE100(A),CY110(B+),CE110(O),ME110(A)
NCE16ME075,MA101(B+),CY100(B),BE110(B),BE10102(B),BE103(A),CE100(B+),CY110(A),CE110(A+),ME110(A)
NCE16ME076,MA101(F),CY100(F),BE110(F),BE10102(F),BE103(C),CE100(F),CY110(C),CE110(B),ME110(B+)
NCE16ME077,MA101(B),CY100(F),BE110(F),BE10102(F),BE103(B),CE100(P),CY110(C),CE110(C),ME110(B+)
NCE16ME078,MA101(O),CY100(C),BE110(F),BE10102(F),BE103(C),CE100(C),CY110(B),CE110(B),ME110(B)
NCE16ME079,MA101(B+),CY100(B+),BE110(B),BE10102(C),BE103(B+),CE100(B),CY110(A),CE110(A),ME110(B+)
NCE16ME080,MA101(F),CY100(F),BE110(F),BE10102(F),BE103(C),CE100(P),CY110(C),CE110(B),ME110(B+)
NCE16ME081,MA101(O),CY100(B+),BE110(B),BE10102(B),BE103(B),CE100(B),CY110(B+),CE110(B+),ME110(B+)
NCE16ME083,MA101(B+),CY100(B+),BE110(B),BE10102(B),BE103(B+),CE100(B),CY110(B+),CE110(B+),ME110(A)
NCE16ME084,MA101(F),CY100(C),BE110(F),BE10102(F),BE103(C),CE100(C),CY110(C),CE110(B),ME110(B)
NCE16ME085,MA101(C),CY100(F),BE110(F),BE10102(F),BE103(B),CE100(F),CY110(C),CE110(B),ME110(B+)
NCE16ME086,MA101(B+),CY100(B+),BE110(B),BE10102(B),BE103(B+),CE100(B),CY110(B),CE110(B),ME110(B+)
NCE16ME087,MA101(B),CY100(C),BE110(C),BE10102(F),BE103(C),CE100(C),CY110(B),CE110(B),ME110(B+)
NCE16ME088,MA101(O),CY100(B+),BE110(B+),BE10102(C),BE103(B+),CE100(A),CY110(A),CE110(A),ME110(B+)
NCE16ME089,MA101(B),CY100(F),BE110(F),BE10102(C),BE103(B+),CE100(F),CY110(B),CE110(B+),ME110(B+)
NCE16ME090,MA101(C),CY100(C),BE110(F),BE10102(B),BE103(B),CE100(C),CY110(B+),CE110(B+),ME110(B+)
NCE16ME091,MA101(A+),CY100(B+),BE110(C),BE10102(C),BE103(B+),CE100(B),CY110(B+),CE110(B+),ME110(B+)
NCE16ME092,MA101(C),CY100(C),BE110(F),BE10102(C),BE103(B),CE100(B),CY110(B),CE110(B+),ME110(B+)
NCE16ME093,MA101(F),CY100(F),BE110(F),BE10102(F),BE103(C),CE100(F),CY110(B),CE110(B+),ME110(B+)
NCE16ME094,MA101(A+),CY100(C),BE110(B),BE10102(C),BE103(B+),CE100(C),CY110(B+),CE110(B),ME110(B+)
NCE16ME095,MA101(B),CY100(F),BE110(F),BE10102(C),BE103(C),CE100(C),CY110(B+),CE110(B),ME110(B+)
NCE16ME096,MA101(A+),CY100(B+),BE110(B),BE10102(B),BE103(B+),CE100(A),CY110(A),CE110(A),ME110(B+)
NCE16ME097,MA101(F),CY100(C),BE110(B),BE10102(F),BE103(B),CE100(C),CY110(B),CE110(B+),ME110(B+)
NCE16ME098,MA101(B+),CY100(C),BE110(F),BE10102(B),BE103(B),CE100(B),CY110(B+),CE110(B+),ME110(B+)
NCE16ME099,MA101(O),CY100(C),BE110(F),BE10102(F),BE103(P),CE100(F),CY110(B+),CE110(B),ME110(B)
NCE16ME100,MA101(A),CY100(C),BE110(B),BE10102(B),BE103(C),CE100(C),CY110(B+),CE110(B+),ME110(B+)
NCE16ME101,MA101(C),CY100(C),BE110(F),BE10102(C),BE103(B+),CE100(B),CY110(B+),CE110(B+),ME110(B+)
NCE16ME102,MA101(B+),CY100(B+),BE110(B),BE10102(A),BE103(B+),CE100(A),CY110(B+),CE110(A+),ME110(B+)
NCE16ME103,MA101(B+),CY100(C),BE110(C),BE10102(C),BE103(B),CE100(B),CY110(B),CE110(A),ME110(B+)
NCE16ME104,MA101(A),CY100(B),BE110(F),BE10102(B),BE103(B+),CE100(B),CY110(B+),CE110(B+),ME110(B+)
NCE16ME105,MA101(B+),CY100(C),BE110(F),BE10102(C),BE103(B+),CE100(C),CY110(B+),CE110(B+),ME110(B+)
NCE16ME106,MA101(B),CY100(B),BE110(F),BE10102(F),BE103(B),CE100(P),CY110(B),CE110(B+),ME110(B+)
NCE16ME107,MA101(O),CY100(B+),BE110(O),BE10102(B+),BE103(A),CE100(A),CY110(B+),CE110(O),ME110(A)
NCE16ME108,MA101(B),CY100(C),BE110(B),BE10102(C),BE103(B+),CE100(F),CY110(B),CE110(B),ME110(B+)
NCE16ME109,MA101(F),CY100(F),BE110(F),BE10102(C),BE103(B+),CE100(C),CY110(B+),CE110(B+),ME110(B+)
NCE16ME110,MA101(O),CY100(B+),BE110(B+),BE10102(C),BE103(B+),CE100(A),CY110(B+),CE110(B),ME110(B+)
NCE16ME111,MA101(F),CY100(F),BE110(F),BE10102(C),BE103(B),CE100(C),CY110(B),CE110(B),ME110(B+)
NCE16ME112,MA101(F),CY100(F),BE110(F),BE10102(P),BE103(C),CE100(F),CY110(B),CE110(C),ME110(B)
NCE16ME113,MA101(A+),CY100(B+),BE110(B+),BE10102(B),BE103(B+),CE100(B+),CY110(A+),CE110(O),ME110(A)
NCE16ME114,MA101(B+),CY100(B),BE110(A),BE10102(B),BE103(B),CE100(B),CY110(O),CE110(A+),ME110(B+)
NCE16ME115,MA101(B+),CY100(C),BE110(F),BE10102(C),BE103(B+),CE100(B),CY110(C),CE110(B),ME110(B+)
NCE16ME116,MA101(B),CY100(C),BE110(B),BE10102(C),BE103(B+),CE100(C),CY110(C),CE110(C),ME110(B+)
NCE16ME117,MA101(F),CY100(C),BE110(B),BE10102(F),BE103(B),CE100(B),CY110(B+),CE110(B+),ME110(B+)
NCE16ME118,MA101(C),CY100(P),BE110(F),BE10102(C),BE103(B+),CE100(C),CY110(B+),CE110(B),ME110(B+)
NCE16ME119,MA101(F),CY100(C),BE110(B),BE10102(P),BE103(C),CE100(P),CY110(B),CE110(B),ME110(B)
NCE16EC001,MA101(A),PH100(B+),BE100(C),BE10104(F),BE103(B+),EE100(C),PH110(A),EE110(B+),EC110(A)
NCE16EC002,MA101(A+),PH100(A+),BE100(B+),BE10104(B+),BE103(B),EE100(B+),PH110(A),EE110(O),EC110(O)
NCE16EC003,MA101(C),PH100(B),BE100(F),BE10104(F),BE103(B+),EE100(P),PH110(B),EE110(B),EC110(A+)
NCE16EC004,MA101(C),PH100(B+),BE100(F),BE10104(F),BE103(C),EE100(C),PH110(A),EE110(A),EC110(A+)
NCE16EC005,MA101(A),PH100(B+),BE100(C),BE10104(B),BE103(B),EE100(B+),PH110(A),EE110(A),EC110(O)
NCE16EC006,MA101(A),PH100(A+),BE100(B),BE10104(B),BE103(B),EE100(B+),PH110(A+),EE110(B),EC110(O)
NCE16EC007,MA101(B),PH100(C),BE100(B),BE10104(F),BE103(C),EE100(C),PH110(A),EE110(B+),EC110(A+)
NCE16EC008,MA101(A+),PH100(A+),BE100(B+),BE10104(C),BE103(A),EE100(A),PH110(A+),EE110(A+),EC110(O)
NCE16EC009,MA101(B),PH100(B+),BE100(C),BE10104(F),BE103(B),EE100(B),PH110(A+),EE110(A+),EC110(O)
NCE16EC010,MA101(O),PH100(A+),BE100(B+),BE10104(B),BE103(A),EE100(B+),PH110(O),EE110(A+),EC110(O)
NCE16EC011,MA101(C),PH100(F),BE100(F),BE10104(F),BE103(B+),EE100(P),PH110(B),EE110(A),EC110(A)
NCE16EC012,MA101(B+),PH100(A),BE100(B),BE10104(C),BE103(B+),EE100(B),PH110(B),EE110(A),EC110(A)
NCE16EC013,MA101(O),PH100(O),BE100(A),BE10104(A+),BE103(A+),EE100(O),PH110(A+),EE110(O),EC110(O)
NCE16EC014,MA101(A),PH100(A+),BE100(C),BE10104(B),BE103(A),EE100(B+),PH110(O),EE110(A+),EC110(O)
NCE16EC015,MA101(F),PH100(C),BE100(F),BE10104(F),BE103(P),EE100(C),PH110(A+),EE110(B+),EC110(A)
NCE16EC016,MA101(A+),PH100(O),BE100(B+),BE10104(B+),BE103(B+),EE100(A),PH110(A),EE110(A+),EC110(O)
NCE16EC017,MA101(B+),PH100(A),BE100(F),BE10104(F),BE103(B+),EE100(C),PH110(A),EE110(A),EC110(O)
NCE16EC018,MA101(B+),PH100(B),BE100(C),BE10104(F),BE103(B+),EE100(C),PH110(B),EE110(A+),EC110(A)
NCE16EC019,MA101(C),PH100(F),BE100(F),BE10104(F),BE103(C),EE100(F),PH110(A),EE110(B+),EC110(A+)
NCE16EC020,MA101(F),PH100(F),BE100(F),BE10104(F),BE103(B),EE100(F),PH110(B+),EE110(A+),EC110(B+)
NCE16EC021,MA101(B+),PH100(C),BE100(C),BE10104(F),BE103(B+),EE100(F),PH110(B+),EE110(B+),EC110(B+)
NCE16EC022,MA101(O),PH100(B),BE100(B),BE10104(F),BE103(B),EE100(B),PH110(A+),EE110(A),EC110(O)
NCE16EC023,MA101(O),PH100(O),BE100(A+),BE10104(A),BE103(A),EE100(O),PH110(O),EE110(O),EC110(O)
NCE16EC024,MA101(F),PH100(F),BE100(F),BE10104(F),BE103(C),EE100(F),PH110(C),EE110(B),EC110(A)
NCE16EC025,MA101(O),PH100(F),BE100(C),BE10104(F),BE103(B),EE100(P),PH110(O),EE110(B+),EC110(A)
NCE16EC026,MA101(B),PH100(C),BE100(F),BE10104(C),BE103(B),EE100(C),PH110(B+),EE110(B+),EC110(A)
NCE16EC027,MA101(O),PH100(A+),BE100(B+),BE10104(B),BE103(B+),EE100(B+),PH110(A+),EE110(A),EC110(A)
NCE16EC028,MA101(F),PH100(C),BE100(F),BE10104(F),BE103(P),EE100(F),PH110(B+),EE110(B),EC110(O)
NCE16EC029,MA101(O),PH100(O),BE100(A+),BE10104(A),BE103(A),EE100(O),PH110(O),EE110(O),EC110(O)
NCE16EC030,MA101(B),PH100(B+),BE100(C),BE10104(B),BE103(B),EE100(B+),PH110(A),EE110(A),EC110(A+)
NCE16EC031,MA101(A),PH100(B+),BE100(C),BE10104(F),BE103(B),EE100(B),PH110(A),EE110(B+),EC110(A+)
NCE16EC032,MA101(B),PH100(B),BE100(C),BE10104(F),BE103(B+),EE100(B),PH110(A),EE110(A+),EC110(A+)
NCE16EC033,MA101(B),PH100(C),BE100(F),BE10104(F),BE103(C),EE100(P),PH110(B),EE110(B+),EC110(B+)
NCE16EC034,MA101(C),PH100(B),BE100(C),BE10104(B),BE103(B),EE100(C),PH110(B+),EE110(A+),EC110(A)
NCE16EC035,MA101(O),PH100(O),BE100(A),BE10104(B+),BE103(A),EE100(A),PH110(A+),EE110(A),EC110(O)
NCE16EC036,MA101(B),PH100(B+),BE100(C),BE10104(C),BE103(B),EE100(C),PH110(O),EE110(A),EC110(A)
NCE16EC037,MA101(O),PH100(O),BE100(B),BE10104(A+),BE103(A+),EE100(A+),PH110(O),EE110(A+),EC110(O)
NCE16EC038,MA101(B),PH100(C),BE100(C),BE10104(C),BE103(B),EE100(C),PH110(B+),EE110(A),EC110(A+)
NCE16EC039,MA101(B+),PH100(B+),BE100(F),BE10104(B),BE103(B),EE100(B),PH110(A+),EE110(B+),EC110(O)
NCE16EC040,MA101(B+),PH100(C),BE100(C),BE10104(F),BE103(C),EE100(P),PH110(B+),EE110(A),EC110(B+)
NCE16EC041,MA101(B+),PH100(A),BE100(C),BE10104(C),BE103(B+),EE100(B+),PH110(O),EE110(A),EC110(A+)
NCE16EC042,MA101(B),PH100(B+),BE100(C),BE10104(F),BE103(B),EE100(B),PH110(A),EE110(A),EC110(A+)
